,cpu_usage,memory_usage,disk_io,network_traffic,db_connections,failed_logins,response_time,thread_count,anomaly,label
43943,60.35171493953096,67.19317657913392,249.2011033341489,590.511938550921,961.0,82.0,3676.426878884011,74.12788360128305,-1,1
43993,104.91756518813494,122.91877776360678,252.7904961507925,940.5140740047128,1097.0,114.0,4635.001595708732,82.48378930402988,-1,1
44055,45.72924396326239,57.28983726839071,246.3109046183416,650.411273199411,856.0,107.0,4533.877307575154,81.88121821664068,-1,1
44094,37.2781975493754,62.28586311194703,239.6016141118508,726.995280027566,865.0,177.0,3059.19332645395,90.15327896820926,-1,1
44133,44.973937689941785,60.70370881708259,276.0067833969157,629.8097530238119,1034.0,78.0,4089.5959511106057,92.56892334239696,-1,1
44165,48.26338780395426,74.24397839905356,264.4770367495442,727.2234116616283,877.0,133.0,4480.1276481344685,69.69248815869462,-1,1
44178,94.16558139352928,112.4451436717064,332.27801200395714,591.6004145433707,832.0,60.0,5858.392590902216,83.94688896931065,-1,1
44240,52.599784198395646,59.93861768519951,218.17109639616783,741.5206231045191,1174.0,97.0,3345.7173556728776,97.99916391664075,-1,1
44396,70.1430509537942,62.99177512055135,277.6321108271853,705.2952739718986,1182.0,102.0,4563.434327721558,79.89960640605668,-1,1
44489,43.66003918331021,47.14060680144743,216.4829666217728,575.1168428607401,815.0,114.0,4710.245139010687,78.61159599831915,-1,1
44504,70.78112457464904,118.10132157778467,230.37413512910604,739.5753087494393,721.0,112.0,4835.795744888153,76.15452022296796,-1,1
44522,38.57601013158986,53.541374102224765,209.07222585804917,675.6755150294903,881.0,183.0,3157.5409110617165,89.55630328351316,-1,1
44556,85.35556423647706,112.37220298165602,156.42417643254765,887.6365343060529,1009.0,98.0,3060.588081801703,80.62552939041834,-1,1
44600,100.58859577674748,107.80975299273877,247.84396178997,452.1579982144027,805.0,146.0,4585.426112861454,75.35036035386963,-1,1
44635,49.693193966985135,71.45495333264628,262.75914193835206,794.8594904053958,858.0,153.0,3466.02174253594,75.9177754959889,-1,1
44696,37.0459321420683,60.52600385590014,220.97638634786225,906.0993693747104,852.0,89.0,3633.289356329072,83.50484823661336,-1,1
44769,97.0448468459012,104.14284699271212,221.19146878131104,829.9677257809934,971.0,74.0,5109.149397271956,67.83620401470792,-1,1
44775,104.9867507018337,102.66707003280254,313.83360606117947,892.6391502223622,801.0,130.0,5459.311670759367,94.72167412275132,-1,1
44834,99.91897284636572,115.77109611769431,305.36089033987344,694.2475364830948,730.0,65.0,4511.498583275401,85.45315832915853,-1,1
44839,43.53026128972358,48.73504700690084,299.0973917657775,698.1650406985833,1123.0,174.0,3794.483705175447,79.75968332823608,-1,1
44862,92.6697880052624,117.23734971413468,173.01226870777367,665.5043603948648,817.0,189.0,5201.5569458865775,76.36135984764013,-1,1
44875,73.92789826910956,102.36774589807597,230.75071313944505,705.6898483032099,721.0,169.0,4272.816495696249,91.92309010177982,-1,1
44933,90.41457577756212,112.95338407084007,144.94155226912991,581.0863794821762,1142.0,126.0,5436.9256736254265,75.79004289762126,-1,1
44935,99.83349446731908,110.3190819360788,180.31519630318343,634.0081942766188,941.0,143.0,4357.86485907138,82.32206620646028,-1,1
44948,87.32742174636877,113.53278893769742,287.5391378847753,736.7265119692914,975.0,80.0,4283.888929545817,77.05401788321032,-1,1
44972,39.992884731911104,64.54462529439132,213.2842165580535,665.0911491939358,1047.0,139.0,5999.981220999016,72.55345009624013,-1,1
45082,124.51196597944605,99.25864117014233,156.4406233280665,497.10083912531366,811.0,125.0,5504.208370259708,94.35903582709436,-1,1
45107,30.165227734905933,59.16891474755939,265.9325134820806,720.0828057364328,710.0,151.0,4334.889273938743,80.68056977306018,-1,1
45134,97.847436052455,112.04764674562412,166.85355016905885,723.8011346595358,765.0,159.0,3712.7770247262074,91.77545656011428,-1,1
45285,53.31995006898726,73.98424198691738,270.72579252870867,993.9281050657794,1153.0,166.0,4505.849517838622,77.78949145438303,-1,1
45294,47.9857251868231,52.70268231916927,181.19746961515904,568.8336007420955,1048.0,96.0,3573.182415995775,84.06660596464766,-1,1
45329,49.208913314891376,60.766333456715,253.7622783261712,689.6544945416541,1167.0,147.0,5378.784441293959,62.63985937419925,-1,1
45369,70.89605672093344,51.67563260424713,312.1914597314841,404.5602185475602,977.0,181.0,5455.517377421931,84.18272536014244,-1,1
45382,35.25249830148998,70.68608366621996,195.1861815524466,443.620790227181,917.0,93.0,5881.898528820417,79.12218331140168,-1,1
45420,33.23271317076486,77.89815860110221,307.45370441336786,692.6230615393501,847.0,114.0,4555.438229401649,102.87488266972308,-1,1
45434,50.787229712437785,66.4893064386357,220.4432361703782,383.4626835014824,798.0,194.0,4452.0217644359145,75.32734981324754,-1,1
45439,49.69126953303527,60.973556503025705,197.86629316070204,1117.3617887307832,967.0,65.0,4070.77620514878,79.74710331270407,-1,1
45451,32.29236166801296,48.21339036496411,146.70692817131828,774.0425239495263,1111.0,154.0,5039.67410348229,70.1019216168902,-1,1
45463,32.597016935123285,55.03116404373698,315.7375737300033,843.093369462516,763.0,156.0,3191.6408261707984,80.44010595008878,-1,1
45521,94.73423360537116,100.5581243622993,306.3354634308941,777.8693735375032,889.0,129.0,3229.838914635645,65.4700040506089,-1,1
45526,100.88541973689412,101.6804159730308,376.38107376304896,661.9848257732582,1014.0,186.0,4095.973224506417,84.4367940143521,-1,1
45531,90.05654283586364,114.88285059212454,271.1307891254469,597.8348558514795,856.0,181.0,4173.43307448399,91.90587455243218,-1,1
45533,92.88148791897991,106.57007426376586,289.06635296580123,913.9430423354748,882.0,107.0,5384.823265540419,74.28030335160516,-1,1
45662,40.2046860396044,66.78913598231233,217.2970886360336,509.4865254915193,938.0,157.0,4498.322690957426,88.59447867646512,-1,1
45695,100.239020065454,102.55966892852577,328.11630256313174,392.4694627931367,987.0,167.0,4905.385274084259,75.45779745612096,-1,1
45704,89.46166976701494,108.59756768927151,215.21396704043,420.83950438028654,703.0,83.0,3797.699908808548,87.29125542831548,-1,1
45790,67.0295155170782,55.72237105645291,212.63892818430804,1017.5340313759568,969.0,86.0,4668.037372524002,71.62379020328626,-1,1
45802,84.22150846194866,106.68480903123633,339.533000660817,332.8389721012889,1066.0,147.0,4440.851189524475,90.53227810930623,-1,1
45923,51.48550203574863,56.17186488523757,262.3447918493685,746.0185494831632,1021.0,189.0,3630.696935077743,75.34635609365624,-1,1
45966,101.52913328325208,101.65254814829228,374.27447519347527,665.2445335123233,940.0,174.0,5820.040835628316,94.9404052559278,-1,1
46000,100.12030256578304,114.12046404522336,330.59716928170064,1100.8214476670476,1184.0,70.0,5839.526146777718,86.14740882057113,-1,1
46007,90.08898481323068,110.4843267940509,227.85373867308687,710.1999447132968,919.0,136.0,4886.542710354747,87.92611407906507,-1,1
46022,94.7649261803753,98.07376695874378,287.31165114131784,635.7132553403359,1039.0,86.0,5494.684473960013,75.72673957805097,-1,1
46028,94.73407476660722,104.83253818771922,256.502735695195,870.5596028479737,793.0,61.0,3169.1528861498773,76.81192042550279,-1,1
46044,111.7433281571246,106.54363555115656,214.07823344198067,702.978147079809,779.0,105.0,4157.745062727156,83.24742096272918,-1,1
46045,41.096502170287465,59.82009994670135,260.1983928490215,831.7131861319833,763.0,156.0,5590.221912580065,61.34528313957178,-1,1
46050,65.97279900627275,59.08647846476762,261.6767234926391,835.6487362478667,974.0,147.0,4575.29626342799,78.59810033415084,-1,1
46067,36.66694844080752,46.18429533609564,254.5375930608838,761.2130568423607,1085.0,70.0,4302.631535891545,78.40042033735988,-1,1
46130,35.065198596987244,41.86710194298944,281.91875621934287,1055.891914277066,1085.0,168.0,4622.346315190609,79.54882093651386,-1,1
46160,44.51011211791483,54.31871230864242,351.47260516272206,667.7388095167624,793.0,76.0,5247.086967159796,63.00935097214406,-1,1
46237,56.07258549931238,68.71792334218112,214.8725502945555,833.0451735412694,814.0,165.0,3010.362999673528,71.6994405054964,-1,1
46242,96.55355335533564,113.27545220234578,228.1310200056115,729.2151728432533,892.0,113.0,5430.949102346862,104.17128015323006,-1,1
46268,103.82991273269364,110.04927260516284,150.12095263375886,862.8423462897563,1100.0,71.0,3386.787453294265,66.87045323037512,-1,1
46334,94.51438241234608,112.78173612457245,294.36056982412555,506.74276876725656,920.0,63.0,3855.5047167055154,80.86611790745717,-1,1
46358,102.09404817141608,117.24004812271848,241.87544420107716,975.036027713208,798.0,197.0,4248.080692596969,79.09314133522285,-1,1
46378,43.17481706545087,70.56121670814855,247.47092174809032,698.3651452192071,1112.0,158.0,4052.304066215308,70.80407436921041,-1,1
46382,81.51389533817837,114.43609817274856,149.6356935885686,607.6083416633878,1118.0,94.0,4439.242717475141,74.17134018141162,-1,1
46513,86.91232697674205,102.27408259922748,338.562019290802,783.1960855434133,1164.0,141.0,4068.267565508042,81.27162837218323,-1,1
46671,89.88836429583583,108.2528143946342,123.23148289197512,847.6859786033535,971.0,166.0,5045.89642298851,69.63546504413333,-1,1
46740,100.13016457878716,119.38225646311793,209.52397037905197,556.6627646793631,1016.0,64.0,3660.119827077293,96.25392843739412,-1,1
46837,83.584995409901,112.0415856590559,169.18736287129536,521.697706180628,1099.0,160.0,5367.219409979491,90.86980633487742,-1,1
46949,42.897375364111305,68.92703332478573,235.94852697373096,699.0608404786359,1156.0,174.0,3600.5529392118265,85.44072205946277,-1,1
46962,43.42497829742984,67.42956764424403,249.09608401343175,448.74638406634347,835.0,173.0,3402.003969825601,78.3684249883781,-1,1
47077,90.01124347130255,111.92666058324588,240.6450266046716,520.297707692366,915.0,137.0,3333.769193004734,82.16048256045428,-1,1
47115,105.70431936666122,110.80197335777858,307.46424269136656,716.2922946614987,730.0,180.0,4275.722528392352,86.78706662916676,-1,1
47119,91.27507487381484,116.66927920062052,151.68923843350203,692.0913293729063,724.0,175.0,4373.193640381727,71.2876379062652,-1,1
47173,96.1972502865582,113.42763567698591,235.78275210792424,697.5350611776075,1139.0,155.0,5309.845358063831,86.44980179813147,-1,1
47238,95.72787022158532,123.37773075757548,245.16189466991196,735.322349459104,933.0,112.0,4047.3295455312814,71.64788996852512,-1,1
47307,98.72938148027087,99.73222784019538,234.8329744859673,946.5307089018562,906.0,78.0,3206.386458410244,88.67578319301026,-1,1
47397,111.90627969006272,101.01985651882674,298.6256517608064,872.170648190237,796.0,141.0,3863.8099577661887,79.01716775371307,-1,1
47497,104.35449743620497,114.85522315622124,215.42249531970407,766.0517357011498,741.0,60.0,5472.514998874181,75.735278092046,-1,1
47524,38.50073584693212,54.46486312347472,293.7162298034916,694.9079290848583,805.0,61.0,4986.397153938231,89.14161891596572,-1,1
47639,48.45399465997445,69.74326842173771,210.65409734957592,555.6060639687689,979.0,91.0,3775.87148530814,73.62527231737691,-1,1
47650,74.55533100876431,55.82760355668263,287.45565270452886,746.8925404863082,810.0,67.0,5425.674805996764,72.02443143286372,-1,1
47655,87.63211721080842,109.22134840613458,250.07488877007955,675.3562413175079,912.0,75.0,3648.599409006165,83.15358991392502,-1,1
47662,114.19397997115917,105.22629334458313,257.0415944908189,1343.3431866951596,760.0,153.0,5980.837682352945,93.84049517959932,-1,1
47673,91.2223540935848,121.00697983735029,218.9077540987869,660.6135560876104,830.0,154.0,4766.55452417678,84.76770073044636,-1,1
47732,97.13198179915152,97.5488753660746,144.3435925993131,468.64324690168985,792.0,76.0,4279.156624099262,68.77835279200725,-1,1
47745,95.97053328084864,115.61472438334576,228.8019425601253,846.3468233346157,1101.0,159.0,4982.194253815962,61.81102300334572,-1,1
47753,42.73201589447447,54.64290265662651,201.0907519297865,663.9556448295497,1019.0,133.0,3184.020385093473,79.68278700600125,-1,1
47757,51.87464452190044,60.70721381403018,241.09427654849964,816.5753350795636,906.0,160.0,5459.012733332836,84.76127688081013,-1,1
47791,44.76584377867176,67.4604556403017,273.5471602365731,721.0178492337448,734.0,132.0,3477.157384759783,75.14538020644729,-1,1
47883,93.73573400992208,109.0212962251462,333.46777740403786,802.7508774427642,736.0,103.0,4038.258238308419,66.54351476074423,-1,1
47894,93.81833253487268,104.66804072017774,194.36317339027977,896.3096424065636,1008.0,119.0,4303.740060883612,85.76231438729366,-1,1
47900,59.19357803012709,50.901661167668806,252.05996695288923,701.6408337442645,1187.0,71.0,5844.8099330349705,65.62904811104387,-1,1
47955,41.7131323305011,57.63948289988037,98.47305980071854,898.0302517273456,755.0,75.0,3671.8139599814112,91.68338852410278,-1,1
47960,29.975901605875755,63.52470203808563,213.8053424166212,675.304334798382,817.0,124.0,3698.55680287964,66.28074464210724,-1,1
48024,80.73792716456205,102.53686561448907,324.0392572073169,675.5188356239277,1138.0,107.0,5931.473148874897,74.5431953833214,-1,1
48168,98.91927496322548,104.16783851384096,243.1255853613147,813.8424564692905,1124.0,183.0,5128.776640790435,86.22533811758973,-1,1
48183,102.89951590643842,107.12838472732662,213.66960624274572,533.4351912667869,968.0,157.0,4623.014864973506,57.721274125869925,-1,1
48194,84.60257220247959,109.72930965912036,307.7142334772593,756.4500652765889,1181.0,137.0,3709.3988524358856,70.59697622579363,-1,1
48212,98.10396930266234,95.90656007598749,253.99051170390425,664.5206924033968,1154.0,121.0,5348.060540201746,89.20546033980847,-1,1
48258,76.18922995215922,102.23280233151937,295.09246722511364,753.4034137411713,1063.0,159.0,5113.474148212839,72.38253578765938,-1,1
48337,26.766022734741888,66.74376059045007,271.62575860741856,445.263785011826,855.0,151.0,3715.969532651322,76.52754243143617,-1,1
48364,34.29022452586255,52.50229909850691,232.9483006978312,442.3711357903854,937.0,155.0,4435.012780952788,84.58743468776929,-1,1
48391,32.40990014599441,64.49342879258569,175.99165364097405,646.6232756559282,1078.0,193.0,4523.087468065812,73.53688535988601,-1,1
48410,42.91634994651948,51.6077709758119,253.119131285542,969.0474102185829,849.0,104.0,5928.955191527193,84.57810694034957,-1,1
48427,68.07238733895989,54.99043170783101,179.91818736981858,652.6330055483205,912.0,173.0,5394.846925926917,89.58127940303298,-1,1
48577,36.94597504358702,62.83842070794047,226.9216842226741,1030.1890695354498,1066.0,92.0,5431.915097813035,80.6029965827465,-1,1
48602,47.21972201377592,57.90579392008036,322.39667315876693,727.8850508918546,935.0,165.0,5070.423610187354,87.56048477584902,-1,1
48649,37.20085791363719,77.47921548160396,254.8193905310758,765.131660221849,710.0,184.0,3180.665165640348,87.0429938667908,-1,1
48701,47.48605622046972,42.85245061286029,168.01964759156414,502.4392979689995,1015.0,152.0,4248.261668019904,76.83825763503046,-1,1
48719,49.94517703133399,53.03065919962101,107.54077415462656,854.5378098890811,1057.0,199.0,4236.276169279566,82.43288316106987,-1,1
48743,50.804543651517626,49.69852388326379,238.8503152340121,382.6557342268976,1191.0,122.0,3086.1939716824195,87.74975090942954,-1,1
48777,44.110664485352814,56.81100741536768,303.4511420175144,810.6126135933946,927.0,63.0,4148.844025558727,83.93730103501785,-1,1
48845,56.72836278290831,69.47794643696044,263.6412923409379,757.0767877537512,732.0,74.0,3293.42913582237,73.983973698864,-1,1
49017,31.80383251824623,58.51661164122729,294.3294082463915,732.0496826974982,1196.0,146.0,4981.407612964172,79.31399026797602,-1,1
49070,86.51943973724391,108.11352606411856,271.0268438082045,704.4396961857491,827.0,172.0,5021.203501286256,86.67878031370205,-1,1
49110,111.44961330847904,111.16035735279172,195.3832293606229,719.1186116377207,794.0,74.0,5098.524392088619,62.38447536363429,-1,1
49184,85.37367191800351,99.74717011205126,229.2315005778366,627.7867832046461,1180.0,149.0,5633.805748500203,84.96591319694694,-1,1
49192,28.786721561406623,64.5904908697032,272.2725816600876,577.7368482562449,882.0,103.0,3170.1725039669896,60.251620618080175,-1,1
49203,100.98560975735556,112.54310238024492,264.0067777109226,764.6430928386055,1177.0,103.0,5439.340793132401,92.322391740887,-1,1
49283,86.004433287098,111.16651141068223,172.00113392750177,858.1310020952177,799.0,77.0,4702.216509199971,78.22104837698511,-1,1
49354,91.1390384429546,109.84439469577404,307.6401676013099,700.6082090350802,1009.0,106.0,4818.091688951927,67.97868623917347,-1,1
49360,92.4795097951576,113.21879961582184,285.1701092380598,1008.6148778371152,795.0,87.0,4796.17282181544,65.5697802649956,-1,1
49429,93.51914367838545,108.89650823891978,183.08910972523955,803.2990382401308,1039.0,61.0,4465.936415967567,89.0089154951452,-1,1
49458,73.64391265719847,52.82010436640975,254.5998449085904,305.27978659794263,806.0,107.0,5465.251868857185,102.17585259162792,-1,1
49471,114.50029922700278,104.9235949997596,281.02959548763243,917.4038009995976,794.0,108.0,5646.600396296628,72.20848018997499,-1,1
49477,34.83128023549663,64.73681469282667,285.67545514654785,550.2395658385399,797.0,95.0,5879.139982564828,80.57256547754909,-1,1
49539,93.83182727052822,103.28248314436188,292.43356310313374,872.5648142879919,959.0,80.0,3021.045743237976,83.89282336364678,-1,1
49565,90.41958537988302,96.0871819229204,216.00046519861263,897.6960808206744,1032.0,63.0,3575.9631151530048,74.06502484274145,-1,1
49592,98.96490357164151,116.86234354680478,235.1083401282989,445.5866920535157,960.0,146.0,4053.756535440486,70.33485949509344,-1,1
49798,90.39119607622452,110.0325137047022,154.99863470901477,679.7619341928413,970.0,67.0,3865.427836347983,94.12344130821664,-1,1
49828,106.39087534128876,98.81701568172984,318.0590490869865,988.0575127692576,941.0,131.0,3328.391656721473,84.73929017363372,-1,1
49870,90.14705290369857,120.93446721383889,254.74836658157528,606.4379516558138,1186.0,159.0,4169.307647554409,75.75129463123224,-1,1
49996,94.75077121478456,105.44177963902524,261.5658841267308,801.8177490813833,1090.0,95.0,4413.3911137745135,57.29261528193479,-1,1
